,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,transcript_hacat_stim_1,transcript_hacat_stim_2,transcript_hacat_unstim_1,transcript_hacat_unstim_2,transcript_myla_1,transcript_myla_2,transcript_naive_T_1,transcript_naive_T_2,transcript_GM12878,transcript_hacat_stim,transcript_hacat_unstim,transcript_myla,transcript_naive_T,linked_SNP_hacat_stim_1,linked_SNP_hacat_stim_2,linked_SNP_hacat_unstim_1,linked_SNP_hacat_unstim_2,linked_SNP_myla_1,linked_SNP_myla_2,linked_SNP_naive_T_1,linked_SNP_naive_T_2,linked_SNP_GM12878,linked_SNP_hacat_stim,linked_SNP_hacat_unstim,linked_SNP_myla,linked_SNP_naive_T,gene_name
149,ENSG00000179335,,,,,3.05776915563e-07,0.0008498882678450001,,1.40930670113e-11,9.735599182069999e-06,,,5.164524271569999e-12,1.50037292404e-10,,,,,"{'ENST00000566126', 'ENST00000564096', 'ENST00000563418', 'ENST00000563297', 'ENST00000568488', 'ENST00000568139', 'ENST00000563842', 'ENST00000566926', 'ENST00000562670'}","{'ENST00000566126', 'ENST00000564096', 'ENST00000563418', 'ENST00000563297', 'ENST00000568488', 'ENST00000568139', 'ENST00000563842', 'ENST00000566926', 'ENST00000562670'}",,"{'ENST00000566126', 'ENST00000564096', 'ENST00000563418', 'ENST00000563297', 'ENST00000568488', 'ENST00000568139', 'ENST00000563842', 'ENST00000566926', 'ENST00000562670'}","{'ENST00000566126', 'ENST00000564096', 'ENST00000563418', 'ENST00000563297', 'ENST00000568488', 'ENST00000568139', 'ENST00000563842', 'ENST00000566926', 'ENST00000562670'}",,,"{'ENST00000566126', 'ENST00000564096', 'ENST00000563418', 'ENST00000563297', 'ENST00000568488', 'ENST00000568139', 'ENST00000563842', 'ENST00000566926', 'ENST00000562670'}","{'ENST00000566126', 'ENST00000564096', 'ENST00000563418', 'ENST00000563297', 'ENST00000568488', 'ENST00000568139', 'ENST00000563842', 'ENST00000566926', 'ENST00000562670'}",,,,,"{'rs4886410_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942'}","{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}",,"{'rs1378940_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs4886410_rs1378942', 'rs62006566_rs1378942', 'rs62006567_rs1378942', 'rs3784789_rs1378942'}","{'rs4886410_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942'}",,,"{'rs4886410_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942'}","{'rs1378940_rs1378942', 'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs12898997_rs1378942', 'rs2168518_rs1378942', 'rs62006566_rs1378942', 'rs62006567_rs1378942', 'rs3784789_rs1378942'}",CLK3
150,ENSG00000180901,3.6294870124900004e-08,4.79712300549e-11,0.00434023686853,0.00024452206184400003,,,4.88103724627e-10,1.53355811178e-05,1.1215781937e-08,7.38521615254e-15,4.12029117158e-05,0.00970835957665,2.37141711297e-09,{'ENST00000322444'},"{'ENST00000581589', 'ENST00000322444'}",{'ENST00000581589'},"{'ENST00000581589', 'ENST00000322444'}",,,"{'ENST00000581589', 'ENST00000322444'}","{'ENST00000581589', 'ENST00000322444'}","{'ENST00000581589', 'ENST00000322444'}","{'ENST00000581589', 'ENST00000322444'}","{'ENST00000581589', 'ENST00000322444'}",{'ENST00000581589'},"{'ENST00000581589', 'ENST00000322444'}","{'rs2291026_rs1005714', 'rs74533562_rs1005714', 'rs34942784_rs1005714', 'rs79397706_rs1005714', 'rs112104171_rs1005714', 'rs75176280_rs1005714', 'rs112679822_rs1005714', 'rs190824641_rs1005714', 'rs113333226_rs1005714', 'rs112478464_rs1005714', 'rs57884907_rs1005714', 'rs57722216_rs1005714', 'rs112898013_rs1005714'}","{'rs2291026_rs1005714', 'rs74533562_rs1005714', 'rs34942784_rs1005714', 'rs79397706_rs1005714', 'rs112679822_rs1005714', 'rs190824641_rs1005714', 'rs75176280_rs1005714', 'rs57884907_rs1005714', 'rs57722216_rs1005714'}","{'rs2291026_rs1005714', 'rs74533562_rs1005714', 'rs34942784_rs1005714', 'rs79397706_rs1005714', 'rs112679822_rs1005714', 'rs190824641_rs1005714', 'rs75176280_rs1005714', 'rs57884907_rs1005714', 'rs57722216_rs1005714'}","{'rs34942784_rs1005714', 'rs112104171_rs1005714', 'rs112508837_rs1005714', 'rs57884907_rs1005714', 'rs75176280_rs1005714', 'rs112898013_rs1005714', 'rs2291026_rs1005714', 'rs148059152_rs1005714', 'rs145845525_rs1005714', 'rs112679822_rs1005714', 'rs113333226_rs1005714', 'rs142919103_rs1005714', 'rs190824641_rs1005714', 'rs142798347_rs1005714', 'rs112478464_rs1005714', 'rs57722216_rs1005714', 'rs74533562_rs1005714', 'rs114370759_rs1005714', 'rs202052412_rs1005714', 'rs79397706_rs1005714'}",,,"{'rs34942784_rs1005714', 'rs113459043_rs1005714', 'rs10539706_rs1005714', 'rs57884907_rs1005714', 'rs75176280_rs1005714', 'rs2291026_rs1005714', 'rs62085969_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs6501772_rs1005714', 'rs112679822_rs1005714', 'rs8067326_rs1005714', 'rs4788878_rs1005714', 'rs190824641_rs1005714', 'rs2279161_rs1005714', 'rs57722216_rs1005714', 'rs74533562_rs1005714', 'rs79397706_rs1005714', 'rs36039201_rs1005714', 'rs11444502_rs1005714'}","{'rs2291026_rs1005714', 'rs74533562_rs1005714', 'rs112679822_rs1005714', 'rs34942784_rs1005714', 'rs114370759_rs1005714', 'rs202052412_rs1005714', 'rs79397706_rs1005714', 'rs57884907_rs1005714', 'rs57722216_rs1005714', 'rs112508837_rs1005714', 'rs148059152_rs1005714', 'rs145845525_rs1005714', 'rs190824641_rs1005714', 'rs142798347_rs1005714', 'rs142919103_rs1005714', 'rs75176280_rs1005714'}","{'rs34942784_rs1005714', 'rs113459043_rs1005714', 'rs10539706_rs1005714', 'rs57884907_rs1005714', 'rs75176280_rs1005714', 'rs2291026_rs1005714', 'rs62085969_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs6501772_rs1005714', 'rs112679822_rs1005714', 'rs8067326_rs1005714', 'rs4788878_rs1005714', 'rs190824641_rs1005714', 'rs2279161_rs1005714', 'rs57722216_rs1005714', 'rs74533562_rs1005714', 'rs79397706_rs1005714', 'rs36039201_rs1005714', 'rs11444502_rs1005714'}","{'rs34942784_rs1005714', 'rs112104171_rs1005714', 'rs112508837_rs1005714', 'rs57884907_rs1005714', 'rs75176280_rs1005714', 'rs112898013_rs1005714', 'rs2291026_rs1005714', 'rs148059152_rs1005714', 'rs145845525_rs1005714', 'rs112679822_rs1005714', 'rs113333226_rs1005714', 'rs142919103_rs1005714', 'rs190824641_rs1005714', 'rs142798347_rs1005714', 'rs112478464_rs1005714', 'rs57722216_rs1005714', 'rs74533562_rs1005714', 'rs114370759_rs1005714', 'rs202052412_rs1005714', 'rs79397706_rs1005714'}","{'rs34942784_rs1005714', 'rs112104171_rs1005714', 'rs112508837_rs1005714', 'rs57884907_rs1005714', 'rs75176280_rs1005714', 'rs112898013_rs1005714', 'rs2291026_rs1005714', 'rs148059152_rs1005714', 'rs145845525_rs1005714', 'rs112679822_rs1005714', 'rs113333226_rs1005714', 'rs142919103_rs1005714', 'rs190824641_rs1005714', 'rs142798347_rs1005714', 'rs112478464_rs1005714', 'rs57722216_rs1005714', 'rs74533562_rs1005714', 'rs114370759_rs1005714', 'rs202052412_rs1005714', 'rs79397706_rs1005714'}","{'rs114370759_rs1005714', 'rs202052412_rs1005714', 'rs112104171_rs1005714', 'rs142798347_rs1005714', 'rs112508837_rs1005714', 'rs148059152_rs1005714', 'rs145845525_rs1005714', 'rs113333226_rs1005714', 'rs112478464_rs1005714', 'rs142919103_rs1005714', 'rs112898013_rs1005714'}","{'rs34942784_rs1005714', 'rs113459043_rs1005714', 'rs10539706_rs1005714', 'rs57884907_rs1005714', 'rs75176280_rs1005714', 'rs2291026_rs1005714', 'rs62085969_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs6501772_rs1005714', 'rs112679822_rs1005714', 'rs8067326_rs1005714', 'rs4788878_rs1005714', 'rs190824641_rs1005714', 'rs2279161_rs1005714', 'rs57722216_rs1005714', 'rs74533562_rs1005714', 'rs79397706_rs1005714', 'rs36039201_rs1005714', 'rs11444502_rs1005714'}",KCTD2
151,ENSG00000181038,,,,,,,,,,,,,0.00848503804097,,,,,,,,,,,,,{'ENST00000588964'},,,,,,,,,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",METTL23
152,ENSG00000182173,,2.3523853851300002e-07,,,,,,0.00201190695326,,3.99431353373e-07,0.00019159187542400002,,0.0029144979190300004,,"{'ENST00000545228', 'ENST00000434205', 'ENST00000333213'}",,,,,,"{'ENST00000545228', 'ENST00000434205', 'ENST00000333213'}",,"{'ENST00000545228', 'ENST00000434205', 'ENST00000333213'}","{'ENST00000434205', 'ENST00000333213'}",,"{'ENST00000545228', 'ENST00000434205', 'ENST00000333213'}",,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}","{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",TSEN54
153,ENSG00000184281,,2.81868102662e-05,,0.00500371993695,,,,,,1.28236972702e-08,0.0008579836467389999,,0.007006388132890001,,"{'ENST00000437110', 'ENST00000440813', 'ENST00000435795', 'ENST00000333256', 'ENST00000496468', 'ENST00000451491', 'ENST00000380996', 'ENST00000380992', 'ENST00000485682'}",,"{'ENST00000437110', 'ENST00000440813', 'ENST00000435795', 'ENST00000333256', 'ENST00000496468', 'ENST00000451491', 'ENST00000380996', 'ENST00000380992', 'ENST00000485682'}",,,,,,"{'ENST00000437110', 'ENST00000440813', 'ENST00000435795', 'ENST00000333256', 'ENST00000496468', 'ENST00000451491', 'ENST00000380996', 'ENST00000380992', 'ENST00000485682'}","{'ENST00000437110', 'ENST00000440813', 'ENST00000435795', 'ENST00000333256', 'ENST00000496468', 'ENST00000451491', 'ENST00000380996', 'ENST00000380992', 'ENST00000485682'}",,"{'ENST00000437110', 'ENST00000440813', 'ENST00000435795', 'ENST00000333256', 'ENST00000496468', 'ENST00000451491', 'ENST00000380996', 'ENST00000380992', 'ENST00000485682'}",,"{'rs2521286_rs2651804', 'rs2283146_rs2651804', 'rs7126660_rs2651804', 'rs12797765_rs2651804', 'rs2651804_rs2651804', 'rs2651781_rs2651804', 'rs2521292_rs2651804', 'rs962903_rs2651804', 'rs2651784_rs2651804', 'rs11022289_rs2651804', 'rs2521294_rs2651804', 'rs56094024_rs2651804', 'rs2651779_rs2651804', 'rs11529115_rs2651804', 'rs2521288_rs2651804', 'rs11022259_rs2651804', 'rs2521283_rs2651804', 'rs11529116_rs2651804', 'rs59251266_rs2651804', 'rs36046625_rs2651804', 'rs2106604_rs2651804', 'rs2521295_rs2651804', 'rs9783374_rs2651804', 'rs2521284_rs2651804', 'rs143902418_rs2651804', 'rs2521291_rs2651804', 'rs149957497_rs2651804', 'rs11529118_rs2651804', 'rs2651780_rs2651804', 'rs11022291_rs2651804', 'rs12799224_rs2651804', 'rs2521282_rs2651804', 'rs11529117_rs2651804', 'rs2651782_rs2651804', 'rs79616871_rs2651804', 'rs2651783_rs2651804', 'rs2521296_rs2651804', 'rs10734191_rs2651804', 'rs11600971_rs2651804', 'rs10765944_rs2651804', 'rs141450199_rs2651804', 'rs34362299_rs2651804', 'rs962902_rs2651804', 'rs11517725_rs2651804'}",,"{'rs2521282_rs2651804', 'rs2106604_rs2651804', 'rs10734191_rs2651804', 'rs9783374_rs2651804', 'rs2283146_rs2651804', 'rs141450199_rs2651804', 'rs11022259_rs2651804'}",,,,,,"{'rs2521286_rs2651804', 'rs2283146_rs2651804', 'rs7126660_rs2651804', 'rs12797765_rs2651804', 'rs2651804_rs2651804', 'rs2651781_rs2651804', 'rs2521292_rs2651804', 'rs962903_rs2651804', 'rs2651784_rs2651804', 'rs11022289_rs2651804', 'rs2521294_rs2651804', 'rs56094024_rs2651804', 'rs2651779_rs2651804', 'rs11529115_rs2651804', 'rs2521288_rs2651804', 'rs11022259_rs2651804', 'rs2521283_rs2651804', 'rs11529116_rs2651804', 'rs59251266_rs2651804', 'rs36046625_rs2651804', 'rs2106604_rs2651804', 'rs2521295_rs2651804', 'rs9783374_rs2651804', 'rs2521284_rs2651804', 'rs143902418_rs2651804', 'rs2521291_rs2651804', 'rs149957497_rs2651804', 'rs11529118_rs2651804', 'rs2651780_rs2651804', 'rs11022291_rs2651804', 'rs12799224_rs2651804', 'rs2521282_rs2651804', 'rs11529117_rs2651804', 'rs2651782_rs2651804', 'rs79616871_rs2651804', 'rs2651783_rs2651804', 'rs2521296_rs2651804', 'rs10734191_rs2651804', 'rs11600971_rs2651804', 'rs10765944_rs2651804', 'rs141450199_rs2651804', 'rs34362299_rs2651804', 'rs962902_rs2651804', 'rs11517725_rs2651804'}","{'rs2521282_rs2651804', 'rs2106604_rs2651804', 'rs10734191_rs2651804', 'rs9783374_rs2651804', 'rs2283146_rs2651804', 'rs141450199_rs2651804', 'rs11022259_rs2651804'}",,"{'rs2521282_rs2651804', 'rs2106604_rs2651804', 'rs10734191_rs2651804', 'rs9783374_rs2651804', 'rs2283146_rs2651804', 'rs141450199_rs2651804', 'rs11022259_rs2651804'}",TSSC4
154,ENSG00000184524,,,,,,,,,0.007728507781359998,,,,,,,,,,,,,{'ENST00000330106'},,,,,,,,,,,,,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",,,,,CEND1
155,ENSG00000185278,,,,,,,,,,,5.17090521489e-06,,,,,,,,,,,,,"{'ENST00000367701', 'ENST00000367704', 'ENST00000367702', 'ENST00000427304'}",,,,,,,,,,,,,"{'rs12046550_rs2022449', 'rs12742499_rs2022449', 'rs71111058_rs2022449', 'rs34025084_rs2022449', 'rs10912576_rs2022449', 'rs12408736_rs2022449', 'rs2022449_rs2022449', 'rs34313362_rs2022449', 'rs1099446_rs2022449', 'rs10489265_rs2022449'}",,,ZBTB37
156,ENSG00000185507,,1.64981861831e-05,,2.42839787253e-05,,,0.00024171156608099998,0.0021471744034,3.4764184389200003e-17,2.12207121009e-05,5.76259374074e-07,,2.37160113386e-06,,"{'ENST00000397566', 'ENST00000397574', 'ENST00000649187', 'ENST00000525445', 'ENST00000647801', 'ENST00000397570', 'ENST00000348655', 'ENST00000330243'}",,"{'ENST00000397566', 'ENST00000397574', 'ENST00000649187', 'ENST00000525445', 'ENST00000647801', 'ENST00000397570', 'ENST00000348655', 'ENST00000330243'}",,,"{'ENST00000397566', 'ENST00000397574', 'ENST00000649187', 'ENST00000525445', 'ENST00000647801', 'ENST00000397570', 'ENST00000348655', 'ENST00000330243'}","{'ENST00000397566', 'ENST00000397574', 'ENST00000649187', 'ENST00000525445', 'ENST00000647801', 'ENST00000397570', 'ENST00000348655', 'ENST00000330243'}","{'ENST00000397566', 'ENST00000397574', 'ENST00000649187', 'ENST00000525445', 'ENST00000647801', 'ENST00000397570', 'ENST00000348655', 'ENST00000330243'}","{'ENST00000397566', 'ENST00000397574', 'ENST00000649187', 'ENST00000525445', 'ENST00000647801', 'ENST00000397570', 'ENST00000348655', 'ENST00000330243'}","{'ENST00000397566', 'ENST00000397574', 'ENST00000649187', 'ENST00000525445', 'ENST00000647801', 'ENST00000397570', 'ENST00000348655', 'ENST00000330243'}",,"{'ENST00000397566', 'ENST00000397574', 'ENST00000649187', 'ENST00000525445', 'ENST00000647801', 'ENST00000397570', 'ENST00000348655', 'ENST00000330243'}",,"{'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}",,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",,,"{'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}","{'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008'}","{'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",,"{'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}",IRF7
157,ENSG00000185522,,6.06457650404e-05,,2.00956550597e-07,,,0.00116590216153,0.00051264665551,3.19201431496e-08,6.82132609494e-06,2.04408380084e-05,,2.81089050177e-05,,"{'ENST00000441853', 'ENST00000329451', 'ENST00000486629'}",,"{'ENST00000441853', 'ENST00000329451', 'ENST00000486629'}",,,"{'ENST00000441853', 'ENST00000329451', 'ENST00000486629'}","{'ENST00000441853', 'ENST00000329451', 'ENST00000486629'}","{'ENST00000441853', 'ENST00000329451', 'ENST00000486629'}","{'ENST00000441853', 'ENST00000329451', 'ENST00000486629'}","{'ENST00000441853', 'ENST00000329451', 'ENST00000486629'}",,"{'ENST00000441853', 'ENST00000329451', 'ENST00000486629'}",,"{'rs7932229_rs6598008', 'rs2740375_rs6598008', 'rs2740380_rs6598008', 'rs7120313_rs6598008', 'rs6598008_rs6598008'}",,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",,,"{'rs2740380_rs6598008', 'rs6598008_rs6598008', 'rs2740375_rs6598008'}","{'rs2740375_rs6598008', 'rs7120313_rs6598008', 'rs2740380_rs6598008', 'rs6598008_rs6598008', 'rs4963140_rs6598008'}","{'rs7932229_rs6598008', 'rs2740375_rs6598008', 'rs2740380_rs6598008', 'rs7120313_rs6598008', 'rs6598008_rs6598008'}","{'rs7932229_rs6598008', 'rs2740375_rs6598008', 'rs2740380_rs6598008', 'rs7120313_rs6598008', 'rs6598008_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",,"{'rs2740380_rs6598008', 'rs6598008_rs6598008', 'rs2740375_rs6598008'}",LMNTD2
158,ENSG00000185627,,,,,,,,,,,,,0.00127464116017,,,,,,,,,,,,,"{'ENST00000528906', 'ENST00000532097', 'ENST00000431206', 'ENST00000621534', 'ENST00000526783', 'ENST00000352303'}",,,,,,,,,,,,,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",PSMD13
159,ENSG00000186075,,,,,,,,,8.893208814119992e-128,,,,,,,,,,,,,"{'ENST00000377940', 'ENST00000584588', 'ENST00000583811', 'ENST00000348931'}",,,,,,,,,,,,,"{'rs4795401_rs883770', 'rs9303280_rs883770', 'rs2313430_rs883770', 'rs1031458_rs883770', 'rs8074437_rs883770', 'rs7219923_rs883770', 'rs1031460_rs883770', 'rs7216558_rs883770', 'rs11078925_rs883770', 'rs1011082_rs883770', 'rs11557466_rs883770', 'rs921649_rs883770', 'rs201389301_rs883770', 'rs4065275_rs883770', 'rs1008723_rs883770', 'rs7221605_rs883770', 'rs7224129_rs883770', 'rs8065777_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs56380902_rs883770', 'rs150597688_rs883770', 'rs58989791_rs883770', 'rs869402_rs883770', 'rs4795400_rs883770', 'rs921650_rs883770', 'rs6503524_rs883770', 'rs72538185_rs883770', 'rs143385463_rs883770', 'rs7216389_rs883770', 'rs11658993_rs883770', 'rs9303281_rs883770'}",,,,,ZPBP2
160,ENSG00000186166,,,,,,,0.0015350356903299995,,,0.00346309791044,0.008772393027870001,,,,,,,,,{'ENST00000334418'},,,{'ENST00000334418'},{'ENST00000334418'},,,,,,,,,"{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs73003215_rs11217020', 'rs10892292_rs11217020', 'rs56043232_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs10892289_rs11217020'}",,,"{'rs202074295_rs11217020', 'rs10892262_rs11217020', 'rs28849212_rs11217020', 'rs11216973_rs11217020', 'rs28413939_rs11217020', 'rs140324109_rs11217020', 'rs10892263_rs11217020', 'rs28395393_rs11217020', 'rs12421790_rs11217020', 'rs75582746_rs11217020', 'rs12421793_rs11217020', 'rs147101418_rs11217020', 'rs11216980_rs11217020', 'rs138545978_rs11217020', 'rs28862625_rs11217020', 'rs11216974_rs11217020'}","{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}",,,CCDC84
161,ENSG00000186174,0.0005182718669300001,3.61766907996e-07,2.0995332216199998e-07,7.86651264558e-14,,,3.2133232509199997e-31,1.91124284717e-29,3.4941881244199997e-09,1.61194463598e-09,4.9349148422099995e-21,,5.566479499649999e-31,"{'ENST00000532899', 'ENST00000526143'}","{'ENST00000532899', 'ENST00000526143', 'ENST00000334801'}","{'ENST00000532899', 'ENST00000526143'}","{'ENST00000532899', 'ENST00000526143', 'ENST00000334801'}",,,"{'ENST00000532899', 'ENST00000526143', 'ENST00000334801'}","{'ENST00000532899', 'ENST00000526143', 'ENST00000334801'}","{'ENST00000532899', 'ENST00000526143', 'ENST00000334801'}","{'ENST00000532899', 'ENST00000526143', 'ENST00000334801'}","{'ENST00000532899', 'ENST00000526143', 'ENST00000334801'}",,"{'ENST00000532899', 'ENST00000526143', 'ENST00000334801'}","{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}","{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}","{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}","{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}",,,"{'rs10892287_rs11217020', 'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs56043232_rs11217020', 'rs10892292_rs11217020', 'rs73003215_rs11217020', 'rs10892286_rs11217020', 'rs11217019_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs11217020_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020', 'rs10892283_rs11217020', 'rs10892288_rs11217020', 'rs10892289_rs11217020'}","{'rs10892287_rs11217020', 'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs56043232_rs11217020', 'rs10892292_rs11217020', 'rs73003215_rs11217020', 'rs10892286_rs11217020', 'rs11217019_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs11217020_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020', 'rs10892283_rs11217020', 'rs10892288_rs11217020', 'rs10892289_rs11217020'}","{'rs11217046_rs11217020', 'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs11217044_rs11217020', 'rs11217045_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020', 'rs73005502_rs11217020', 'rs7123726_rs11217020'}","{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}","{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}",,"{'rs10892287_rs11217020', 'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs73003215_rs11217020', 'rs10892292_rs11217020', 'rs56043232_rs11217020', 'rs10892286_rs11217020', 'rs11217019_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs11217020_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020', 'rs10892283_rs11217020', 'rs10892288_rs11217020', 'rs142195532_rs11217020', 'rs10892289_rs11217020'}",BCL9L
162,ENSG00000187699,,,,,,,,,0.00298499686125,,,,,,,,,,,,,{'ENST00000450357'},,,,,,,,,,,,,"{'rs13382951_rs16832798', 'rs12612719_rs16832798', 'rs2286896_rs16832798', 'rs3771317_rs16832798', 'rs58387127_rs16832798', 'rs2286895_rs16832798', 'rs12622264_rs16832798', 'rs60518431_rs16832798', 'rs10931468_rs16832798'}",,,,,C2orf88
163,ENSG00000188612,,,,,,,,0.00028196430590099995,,,,,,,,,,,,,"{'ENST00000420826', 'ENST00000578238', 'ENST00000314523'}",,,,,,,,,,,,,"{'rs2291026_rs1005714', 'rs74533562_rs1005714', 'rs34942784_rs1005714', 'rs79397706_rs1005714', 'rs112679822_rs1005714', 'rs190824641_rs1005714', 'rs75176280_rs1005714', 'rs57884907_rs1005714', 'rs57722216_rs1005714'}",,,,,,SUMO2
